[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (2ms, 436B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (3ms, 298B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (3ms, 16680B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (3ms, 23770B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (4ms, 17233B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (5ms, 1885B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:56:31.039Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (6ms, 1488B)
[2026-07-09T09:56:31.051Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (1ms, 37956B)
[2026-07-09T09:56:31.051Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (2ms, 16724B)
[2026-07-09T09:56:31.074Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (?ms, 392478B)
[2026-07-09T09:56:49.201Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/index.html → 200 (1ms, 22777B)
[2026-07-09T09:56:49.207Z] GET https://fonts.googleapis.com/css2?family=Montserrat:wght@400;500;600;700;800;900&family=Space+Mono:wght@400;700&display=swap → 200 (?ms, 13850B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/steelhatch.png → 200 (?ms, 31280B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-1.svg → 200 (1ms, 320B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-2.svg → 200 (1ms, 417B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (2ms, 436B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (3ms, 298B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (3ms, 16680B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (3ms, 23770B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (4ms, 17233B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (4ms, 1885B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:56:49.207Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (5ms, 1488B)
[2026-07-09T09:56:49.220Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (2ms, 37956B)
[2026-07-09T09:56:49.220Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (2ms, 16724B)
[2026-07-09T09:56:49.245Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (1ms, 392478B)
[2026-07-09T09:56:53.868Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/index.html → 200 (2ms, 22777B)
[2026-07-09T09:56:53.874Z] GET https://fonts.googleapis.com/css2?family=Montserrat:wght@400;500;600;700;800;900&family=Space+Mono:wght@400;700&display=swap → 200 (2ms, 13850B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/steelhatch.png → 200 (1ms, 31280B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-1.svg → 200 (1ms, 320B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-2.svg → 200 (2ms, 417B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (3ms, 436B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (3ms, 298B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (3ms, 16680B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (3ms, 23770B)
[2026-07-09T09:56:53.874Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (3ms, 17233B)
[2026-07-09T09:56:53.875Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (4ms, 1885B)
[2026-07-09T09:56:53.875Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:56:53.875Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (4ms, 1488B)
[2026-07-09T09:56:53.883Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (2ms, 37956B)
[2026-07-09T09:56:53.883Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (2ms, 16724B)
[2026-07-09T09:56:53.908Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (2ms, 392478B)
[2026-07-09T09:56:58.554Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/index.html → 200 (1ms, 22777B)
[2026-07-09T09:56:58.560Z] GET https://fonts.googleapis.com/css2?family=Montserrat:wght@400;500;600;700;800;900&family=Space+Mono:wght@400;700&display=swap → 200 (1ms, 13850B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/steelhatch.png → 200 (1ms, 31280B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-1.svg → 200 (2ms, 320B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-2.svg → 200 (3ms, 417B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (3ms, 436B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (4ms, 298B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (4ms, 16680B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (4ms, 23770B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (4ms, 17233B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (5ms, 1885B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:56:58.560Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (6ms, 1488B)
[2026-07-09T09:56:58.570Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (2ms, 37956B)
[2026-07-09T09:56:58.570Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (2ms, 16724B)
[2026-07-09T09:56:58.593Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (1ms, 392478B)
[2026-07-09T09:57:03.295Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/index.html → 200 (1ms, 22777B)
[2026-07-09T09:57:03.301Z] GET https://fonts.googleapis.com/css2?family=Montserrat:wght@400;500;600;700;800;900&family=Space+Mono:wght@400;700&display=swap → 200 (1ms, 13850B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/steelhatch.png → 200 (?ms, 31280B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-1.svg → 200 (1ms, 320B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-2.svg → 200 (2ms, 417B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (2ms, 436B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (3ms, 298B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (3ms, 16680B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (3ms, 23770B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (4ms, 17233B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (4ms, 1885B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:57:03.301Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (5ms, 1488B)
[2026-07-09T09:57:03.311Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (2ms, 37956B)
[2026-07-09T09:57:03.311Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (2ms, 16724B)
[2026-07-09T09:57:03.312Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (1ms, 392478B)
[2026-07-09T09:57:07.452Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/index.html → 200 (?ms, 22777B)
[2026-07-09T09:57:07.457Z] GET https://fonts.googleapis.com/css2?family=Montserrat:wght@400;500;600;700;800;900&family=Space+Mono:wght@400;700&display=swap → 200 (1ms, 13850B)
[2026-07-09T09:57:07.457Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/steelhatch.png → 200 (1ms, 31280B)
[2026-07-09T09:57:07.457Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-1.svg → 200 (1ms, 320B)
[2026-07-09T09:57:07.457Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-2.svg → 200 (2ms, 417B)
[2026-07-09T09:57:07.457Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (2ms, 436B)
[2026-07-09T09:57:07.457Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (3ms, 298B)
[2026-07-09T09:57:07.457Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (3ms, 16680B)
[2026-07-09T09:57:07.458Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (3ms, 23770B)
[2026-07-09T09:57:07.458Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (3ms, 17233B)
[2026-07-09T09:57:07.458Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (4ms, 1885B)
[2026-07-09T09:57:07.458Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:57:07.458Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (4ms, 1488B)
[2026-07-09T09:57:07.467Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (1ms, 37956B)
[2026-07-09T09:57:07.467Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (1ms, 16724B)
[2026-07-09T09:57:07.492Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (2ms, 392478B)
[2026-07-09T09:57:11.556Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/index.html → 200 (1ms, 22777B)
[2026-07-09T09:57:11.562Z] GET https://fonts.googleapis.com/css2?family=Montserrat:wght@400;500;600;700;800;900&family=Space+Mono:wght@400;700&display=swap → 200 (1ms, 13850B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/steelhatch.png → 200 (?ms, 31280B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-1.svg → 200 (2ms, 320B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-2.svg → 200 (2ms, 417B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-3.svg → 200 (3ms, 436B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/stat-shape-4.svg → 200 (4ms, 298B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/binance.png → 200 (4ms, 16680B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/xapo.png → 200 (5ms, 23770B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/primexm.png → 200 (5ms, 17233B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/hsbc.svg → 200 (5ms, 1885B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/onezero.svg → pending (?ms, ?B)
[2026-07-09T09:57:11.562Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/logos/wise.svg → 200 (6ms, 1488B)
[2026-07-09T09:57:11.572Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 → 200 (1ms, 37956B)
[2026-07-09T09:57:11.572Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dMIFZifjKcF5UAWdDRaPpZUFWaHg.woff2 → 200 (26ms, 16724B)
[2026-07-09T09:57:11.597Z] GET file:///C:/Users/Admin/Desktop/dev/steelhatch/assets/dollar-bill.jpg → 200 (1ms, 392478B)
